Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.9050442724589447,0.14283092490731086,-0.06581284775793098,18.48021983356947,3.0903797982059413,12062.656594945476,(24125.313148440713+0j),(-2892.1656164215697+0j),(0.9999999865699545+0.00016378855202413525j),(0.9999999865699545-0.00016378855202413525j),(4.1451712368696557e-05+0j),(-0.0003457630139119343+0j)
1,0.9050303928859811,0.14284910883210628,-0.06515437332390675,18.483074507557944,3.090445714994645,14409.332492077861,(-28818.66494945599+0j),(1917.2666473143306+0j),(0.9999999991396551+4.0898463020866135e-05j),(0.9999999991396551-4.0898463020866135e-05j),(-3.470065506859305e-05+0j),(0.0005215769339347003+0j)
2,0.9050195233195878,0.14286772425585598,-0.06456994842407443,18.485833825402924,3.0905007016027817,29556.803659993548,(-59113.607303070516+0j),(750.7198211060046+0j),(0.9999999995468967+3.0165936724990167e-05j),(0.9999999995468967-3.0165936724990167e-05j),(0.0013320564508568812+0j),(-1.6918042464977565e-05+0j)
3,0.9050103689822665,0.14288747152183529,-0.06401587973363228,18.48863902577783,3.090549836952936,40026.902055306586,(-80053.80409812157+0j),(445.16897995090403+0j),(0.9999999989136585+4.5700629353467e-05j),(0.9999999989136585-4.5700629353467e-05j),(0.0022463385828396533+0j),(-1.2492148658988934e-05+0j)
4,0.9050033428944305,0.14290600183359758,-0.0635405046522189,18.49118799289204,3.090589716374942,46171.603586212754,(-92341.6392271285+0j),(316.5857957750824+0j),(0.9999999990163292+4.399207929372463e-05j),(0.9999999990163292-4.399207929372463e-05j),(0.0031587012503880916+0j),(-1.0829166873639621e-05+0j)
5,0.9049949459185497,0.14293346114923264,-0.0628946014910145,18.494855347792477,3.0906406086600304,50894.2038476489,(-101788.05418259506+0j),(215.85961834498661+0j),(0.9999999985345355+5.414401488558788e-05j),(0.9999999985345355-5.414401488558788e-05j),(0.004632640381163627+0j),(-9.824301438038043e-06+0j)
6,0.9049881215072488,0.14296203433700203,-0.0622782444050136,18.49856860439036,3.0906857277261834,52168.732554712675,(-104334.84841508158+0j),(157.11325887327797+0j),(0.9999999980692612+6.209624016110301e-05j),(0.9999999980692612-6.209624016110301e-05j),(0.006364835016170944+0j),(-9.584284983760098e-06+0j)
7,0.9049833802736168,0.14298723628563295,-0.06177071358393795,18.501781131407334,3.0907204264239434,51314.23342312307,(-102627.15983784675+0j),(123.26910785790402+0j),(0.9999999995501152+3.256535648214094e-05j),(0.9999999995501152-3.256535648214094e-05j),(0.008112332501176446+0j),(-9.743885208702409e-06+0j)
8,0.9049781243962498,0.14302569065843626,-0.06104678931184289,18.506611366757394,3.0907662053078044,47813.41766223202,(-95626.83531400673+0j),(88.25064023611634+0j),(0.9999999978797613+6.483595252057072e-05j),(0.9999999978797613-6.483595252057072e-05j),(0.011331362605490551+0j),(-1.0457328599885414e-05+0j)
9,0.904975282653616,0.14306271123856362,-0.060395148358542566,18.51123528445619,3.0908038044303368,42977.18028862087,(-85953.85467368699+0j),(64.96831834652235+0j),(1.0000535609571861+0j),(0.9999464421531332+0j),(0.015392117626138716+0j),(-1.163408108000193e-05+0j)
