Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.8454441407436437,0.16868551089558442,0.2527819282889346,33.07648693963722,3.0214123903687877,2851500233.450947,(-5703000466.901894+0j),(-453.4201717120691+0j),(0.9999971866663884+0.007521056544580085j),(0.9999971866663884-0.007521056544580085j),(1.4268700302443052e-05+0j),(-0.0021983171315146303+0j)
1,0.8454471789458142,0.16870289125142482,0.2529258159804793,33.08055006917396,3.021322732128445,3007556487.458502,(-6015112974.917004+0j),(-414.3124535442405+0j),(1.0180590871224435+0j),(0.9819380596551449+0j),(5.4964327918048425e-05+0j),(-0.0024135918164692057+0j)
2,0.845449166060731,0.16871762114060074,0.25306558803100276,33.08441937157711,3.0212380000459467,3146845577.6575503,(-6293691155.315101+0j),(-382.2464947068614+0j),(1.0081276187292436+0j),(0.9918698675119194+0j),(2.6019599752433778e-05+0j),(-0.002615662013894727+0j)
3,0.8454502117446052,0.1687299553757838,0.2532012656749645,33.08810408703592,3.0211579051092157,3271329285.623309,(-6542658571.246618+0j),(-355.51562744378293+0j),(0.9999989075347343+0.0070651474771711515j),(0.9999989075347343-0.0070651474771711515j),(-4.308183972905765e-05+0j),(-0.0028120962454102625+0j)
4,0.8454504182257696,0.1687401302655335,0.2533328738645615,33.09161301694615,3.0210821764501636,3382722247.213941,(-6765444494.427882+0j),(-332.92340566825374+0j),(1.0099798494323853+0j),(0.9900208725810353+0j),(8.46242672733739e-06+0j),(-0.003004669330484679+0j)
5,0.8454498369694354,0.16874871847259312,0.25346653486561954,33.09511269615532,3.0210071827375944,3487100300.313259,(-6974200600.626518+0j),(-312.7394135196541+0j),(1.0000010693685009+0.0067632294889032815j),(1.0000010693685009-0.0067632294889032815j),(3.607187495217791e-05+0j),(-0.003197495916051644+0j)
6,0.845448534597615,0.1687554190561135,0.25359610340679534,33.09844539776217,3.020936269188589,3580460177.7373877,(-7160920355.474775+0j),(-295.38596008576263+0j),(1.000000906874545+0.011856115942547273j),(1.000000906874545-0.011856115942547273j),(-1.810844923353064e-05+0j),(-0.0033867579626362075+0j)
7,0.845446701820143,0.16876023634249512,0.25371589390849375,33.10147566754836,3.0208722201658533,3660394910.5786424,(-7320789821.157285+0j),(-280.9814017093138+0j),(1.0000002473374+0.011788571485523845j),(1.0000002473374-0.011788571485523845j),(3.4468974991305095e-05+0j),(-0.0035664953720877094+0j)
8,0.8454429868150886,0.1687649687639507,0.2538903530255354,33.10580412897415,3.020781449062254,3766672159.9578595,(-7533344319.915719+0j),(-262.37168700320564+0j),(0.9999965653512475+0.00804246158843011j),(0.9999965653512475-0.00804246158843011j),(1.2861227774056068e-05+0j),(-0.003818013494737602+0j)
9,0.8454382200509045,0.168767077418183,0.25406023311747783,33.10992589335624,3.0206958059335074,3859557653.337035,(-7719115306.67407+0j),(-246.5069173281029+0j),(0.9999995459978268+0.009433298118067887j),(0.9999995459978268-0.009433298118067887j),(4.640776151286263e-06+0j),(-0.004053876385288844+0j)
10,0.8454325381714554,0.16876686530089396,0.2542254864092859,33.11385082513185,3.0206149813410335,3940776175.899205,(-7881552351.79841+0j),(-232.84717478181204+0j),(1.010645452198051+0j),(0.9893551217866595+0j),(-1.094219019526307e-05+0j),(-0.004301224586759089+0j)
11,0.8454257356651822,0.16876445532739515,0.25439375648655976,33.11776520929018,3.0205350908040893,4015035555.087147,(-8030071110.174294+0j),(-220.44880718390206+0j),(0.9999986449500953+0.006996675685191194j),(0.9999986449500953-0.006996675685191194j),(-1.3764747563120952e-05+0j),(-0.004544320926062599+0j)
12,0.8454181816222391,0.1687600843690821,0.25455726432246745,33.12149263506001,3.0204596894198175,4079742281.073226,(-8159484562.146452+0j),(-209.64341748251746+0j),(1.0136737317757056+0j),(0.9863231127737063+0j),(-9.348341565493074e-06+0j),(-0.0047731493622463995+0j)
13,0.8454103850560846,0.16875432542138713,0.2547087457686903,33.12488163784046,3.0203917106162432,4133688035.851516,(-8267376071.703032+0j),(-200.57343702773375+0j),(1.0025115945123382+0j),(0.9974914107646985+0j),(-1.6178615127090103e-05+0j),(-0.0049731448648194995+0j)
14,0.8453976871057493,0.16874310676516519,0.25492984104806754,33.129722231642404,3.020295579008328,4203019576.245318,(-8406039152.490636+0j),(-188.7236374894903+0j),(1.0148036477568416+0j),(0.9851969466950968+0j),(1.185934165152811e-05+0j),(-0.005301278848596113+0j)
15,0.8453838578449396,0.16872910432527818,0.2551456119137952,33.13433134676761,3.0202051120870976,4260996530.040597,(-8521993060.081194+0j),(-178.50890361084822+0j),(0.9999990559159186+0.004749929663288328j),(0.9999990559159186-0.004749929663288328j),(-1.2618678489133871e-05+0j),(-0.005601187193706898+0j)
16,0.8453690866421035,0.1687127200272595,0.25535588450881475,33.13872005197657,3.0201199522606967,4309297761.187946,(-8618595522.375893+0j),(-169.6355910392704+0j),(1.0090437835529609+0j),(0.9909588300405667+0j),(-2.9412967399298383e-06+0j),(-0.0059023595067609095+0j)
17,0.8453527766635884,0.16869338406447876,0.25557030381757495,33.14309666251986,3.0200359918728035,4351113139.353107,(-8702226278.706215+0j),(-161.52366952616916+0j),(0.9999974846925628+0.01290391979834952j),(0.9999974846925628-0.01290391979834952j),(-2.0624043628589695e-05+0j),(-0.006197958659094212+0j)
18,0.8453365645183222,0.16867318634271908,0.255769362392067,33.1470756433556,3.019960505030962,4383909326.792065,(-8767818653.58413+0j),(-154.72258983918528+0j),(1.007163973056166+0j),(0.9928315866095762+0j),(4.636818265653964e-06+0j),(-0.006469360033622103+0j)
19,0.8453111033311449,0.16863998803123487,0.25606048356351674,33.15275848577595,3.0198541058991126,4422636544.629933,(-8845273089.259867+0j),(-145.85592909532824+0j),(0.9999983096243703+0.008692677507962949j),(0.9999983096243703-0.008692677507962949j),(-9.71107030566894e-06+0j),(-0.006857158193373061+0j)
20,0.8452843240357583,0.16860360665916607,0.25634510534992855,33.15816909350566,3.0197543651217997,4451220221.066894,(-8902440442.133787+0j),(-138.23855363490836+0j),(1.0059853051291558+0j),(0.9940231484784182+0j),(1.9770456671806512e-05+0j),(-0.0072373665695128+0j)
21,0.8452551490853896,0.16856269351221262,0.2566360995876095,33.16356432522729,3.0196564408323043,4472271621.572805,(-8944543243.14561+0j),(-131.35197454940464+0j),(1.009216214364693+0j),(0.990783404829441+0j),(1.1411769391728567e-05+0j),(-0.007609483101209133+0j)
22,0.8452264890835217,0.16852150218285333,0.2569067790477133,33.16846898243682,3.019568760562738,4485431767.250138,(-8970863534.500277+0j),(-125.64145610742617+0j),(1.0000006076641315+0.012679852254360961j),(1.0000006076641315-0.012679852254360961j),(-1.173727881905518e-05+0j),(-0.0079607485033578+0j)
23,0.8451820564807616,0.16845614259741834,0.2573032673438352,33.175473273130805,3.019445774557101,4495197413.313135,(-8990394826.62627+0j),(-118.29408597992345+0j),(1.0063839922528923+0j),(0.9936203463028775+0j),(-8.243890529763736e-06+0j),(-0.008460148080510209+0j)
24,0.8451337125282686,0.16838345670950716,0.25770985438057015,33.1824569417686,3.0193257758292154,4495391571.044443,(-8990783142.088886+0j),(-111.80518774655103+0j),(1.0072436011425772+0j),(0.992757248854623+0j),(-0.00894810887801102+0j),(-9.825808884160482e-06+0j)
25,0.8450840291221585,0.1683074705620407,0.2581069078458868,33.189105441982754,3.019213978381271,4487717274.025167,(-8975434548.050335+0j),(-106.30982195826797+0j),(1.0045992375344+0j),(0.9953938921552717+0j),(-4.740762717162868e-06+0j),(-0.009396610142588982+0j)
26,0.8450071309165571,0.16818795342238507,0.25868964382924675,33.19859909452677,3.0190584607344926,4465236209.936362,(-8930472419.872725+0j),(-99.46620940646318+0j),(0.9999981677971683+0.004860469069647213j),(0.9999981677971683-0.004860469069647213j),(-0.010050899860805141+0j),(6.307305183149748e-06+0j)
27,0.8449277778640014,0.1680628307987605,0.2592600339186107,33.207636215180024,3.018914892213376,4433188219.444199,(-8866376438.888397+0j),(-93.8983906661033+0j),(1.0000011068922907+0.007460969384213883j),(1.0000011068922907-0.007460969384213883j),(-0.010651292392285905+0j),(-6.229138831264695e-06+0j)
28,0.8448470711715722,0.16793421074102866,0.2598155162415093,33.216239262579556,3.0187822111672933,4394758541.335503,(-8789517082.671005+0j),(-89.332514503209+0j),(0.9999938766590292+0.008832252821833196j),(0.9999938766590292-0.008832252821833196j),(-0.011185252752830433+0j),(-3.5592413867917464e-06+0j)
29,0.8447612818800708,0.167796362663689,0.2603845768298435,33.22488998594735,3.0186526382233296,4349796948.493144,(-8699593896.986288+0j),(-85.36443217689208+0j),(1.0000045506306752+0.0046279008062522055j),(1.0000045506306752-0.0046279008062522055j),(-0.011713477142007602+0j),(-6.422055384890707e-06+0j)
30,0.8446757195326119,0.16765799621072938,0.2609344620258837,33.233126108975895,3.0185327621962807,4302277173.981385,(-8604554347.96277+0j),(-82.09009500510146+0j),(0.9999979108414616+0.004769793016178705j),(0.9999979108414616-0.004769793016178705j),(-0.012176949555452735+0j),(-9.08939484179469e-06+0j)
31,0.844591129640952,0.16752053150006482,0.26146386507750063,33.24096801779839,3.0184216872751937,4253664563.136191,(-8507329126.272382+0j),(-79.37014798016922+0j),(1.0000033494454272+0.007593712934422863j),(1.0000033494454272-0.007593712934422863j),(-0.012608963621707237+0j),(1.8906711455359772e-05+0j)
32,0.84450227191774,0.167375569256063,0.26200725936705455,33.24895196571284,3.0183115638944082,4201561042.619356,(-8403122085.238712+0j),(-76.94920277842334+0j),(1.00479407095085+0j),(0.9952063367501962+0j),(-0.012992412374348268+0j),(-2.2000950022175373e-06+0j)
33,0.8444154487014456,0.16723348769836502,0.26252755062616706,33.25655458626173,3.018209374657971,4150097034.3443494,(-8300194068.688699+0j),(-74.93000869841295+0j),(1.0086106800610262+0j),(0.9913791851810255+0j),(-4.954800792267855e-06+0j),(-0.013336297884452342+0j)
34,0.8443310701676128,0.1670950781204537,0.26302452962486,33.263794471018315,3.018114389399747,4099862674.346575,(-8199725348.69315+0j),(-73.23490667537122+0j),(0.9999915836344254+0.01197915558653626j),(0.9999915836344254-0.01197915558653626j),(-0.013650466954337822+0j),(9.291272660241613e-06+0j)
35,0.8442547470627367,0.16696965890525442,0.2634676427214762,33.270242789782536,3.0180316256194675,4054406534.945321,(-8108813069.890642+0j),(-71.89055989259921+0j),(1.000001962050304+0.0076019056694959656j),(1.000001962050304-0.0076019056694959656j),(-0.013915258238966784+0j),(1.303461817161927e-06+0j)
36,0.8441812088096435,0.16684865403523336,0.26388947511037303,33.27638393486859,3.0179543502535324,4010692773.3848047,(-8021385546.769609+0j),(-70.739222249159+0j),(0.9999992356778797+0.005901689062968383j),(0.9999992356778797-0.005901689062968383j),(-0.014137380676756767+0j),(9.354877181605522e-08+0j)
37,0.8441105384613964,0.16673224666264466,0.2642906108560456,33.28223269073739,3.01788210357155,3968821211.1236067,(-7937642422.247213+0j),(-69.74758218848939+0j),(0.9999996788960983+0.003656329575914761j),(0.9999996788960983-0.003656329575914761j),(-0.014336698378118793+0j),(-8.766219496452975e-07+0j)
38,0.8440427693393346,0.16662052751365203,0.2646717370286822,33.28780309403552,3.0178144743535893,3928831632.911525,(-7857663265.82305+0j),(-68.88872893564803+0j),(1.0024233406136538+0j),(0.9975738869238567+0j),(-0.01451336272898261+0j),(-3.5636631805082614e-06+0j)
39,0.8439778962342621,0.16651351555634436,0.2650336089258105,33.29310847842895,3.0177510941005212,3890721711.320944,(-7781443422.641888+0j),(-68.14085943459403+0j),(1.0000026402692468+0.01069240301400101j),(1.0000026402692468-0.01069240301400101j),(-1.0031919468817763e-06+0j),(-0.014682261291871439+0j)
40,0.8439158845767619,0.16641117488521368,0.26537702276181135,33.29816151581297,3.0176916318749063,3854460427.33562,(-7708920854.67124+0j),(-67.48622265679808+0j),(1.0000027543158283+0.005695117067490808j),(1.0000027543158283-0.005695117067490808j),(-0.01482208822466964+0j),(-2.3683114419339052e-06+0j)
41,0.8438566778485821,0.1663134283464062,0.2657027946016479,33.30297425415681,3.017635789752549,3819997464.405051,(-7639994928.810102+0j),(-66.91028137276675+0j),(1.0014609539676715+0j),(0.9985395806430256+0j),(-0.014946172228234056+0j),(2.7041816576690753e-06+0j)
42,0.8438002035090958,0.16622016842247966,0.2660117443954587,33.30755815230143,3.0175832988419913,3787270270.251903,(-7574540540.503806+0j),(-66.40109075475851+0j),(1.000000317150178+0.010650952987319717j),(1.000000317150178-0.010650952987319717j),(-9.377656322877978e-07+0j),(-0.015068092362324176+0j)
43,0.8437463776921625,0.1661312658548042,0.2663046841029829,33.31192411204048,3.017533915817622,3756208922.125813,(-7512417844.251626+0j),(-65.94881457310959+0j),(1.0027680316478318+0j),(0.9972270382793051+0j),(-5.048633708870147e-07+0j),(-0.015162198102253284+0j)
44,0.843695108897969,0.16604657642131693,0.26658240905344044,33.31608250779466,3.0174874199087256,3726739591.8593483,(-7453479183.718697+0j),(-65.54527196861258+0j),(0.9999986623685289+0.007273694800581737j),(0.9999986623685289-0.007273694800581737j),(-0.015257400399491299+0j),(-7.265655601773601e-07+0j)
45,0.8436463008654843,0.1659659462143855,0.26684569186954,33.32004321414805,3.0174436102821636,3698787152.2872925,(-7397574304.574585+0j),(-65.18366622580209+0j),(0.9999973231296753+0.005252130735608226j),(0.9999973231296753-0.005252130735608226j),(-0.015337069582876027+0j),(1.2071079225850965e-06+0j)
46,0.8435975338511287,0.16588538144159845,0.2671077267494757,33.32400425886751,3.0174002489940506,3670954103.747302,(-7341908207.494604+0j),(-64.84250704529904+0j),(1.01007361690516+0j),(0.9899236610881428+0j),(-0.01541694786613995+0j),(5.606415833675092e-08+0j)
47,0.8435463948611812,0.16580089872533957,0.26738146085441766,33.3281637360394,3.017355189302672,3641865502.774849,(-7283731005.549698+0j),(-64.50454947706585+0j),(0.999993185528534+0.0013513339296222528j),(0.999993185528534-0.0013513339296222528j),(-0.015497928142847842+0j),(3.055136980067198e-06+0j)
48,0.8434927957653474,0.16571235586754285,0.26766727357825226,33.332531624492574,3.0173083802947054,3611479120.855809,(-7222958241.711618+0j),(-64.17022648035143+0j),(1.0043527742263116+0j),(0.9956518038161872+0j),(1.6420380661121775e-07+0j),(-0.015585123449203464+0j)
49,0.8434366489558708,0.1656196122404156,0.26796553924204697,33.33711840822627,3.0172597703837476,3579751825.6846457,(-7159503651.369291+0j),(-63.8398037018966+0j),(1.0125307393812317+0j),(0.9874576709919352+0j),(-0.015653146940117168+0j),(2.721626215058311e-06+0j)
50,0.84337786788071,0.16552252974177847,0.268276624787714,33.341935102039244,3.0172093073487445,3546639268.9922056,(-7093278537.984411+0j),(-63.513482551241395+0j),(1.0000009847169844+0.005252648585442765j),(1.0000009847169844-0.005252648585442765j),(-0.0157475526534185+0j),(2.493816784653537e-06+0j)
51,0.8433163676174454,0.1654209738186937,0.2686008873277402,33.34699327840141,3.01715693837639,3512095596.0427847,(-7024191192.085569+0j),(-63.19130638286833+0j),(1.009866270756311+0j),(0.9901338977969694+0j),(-0.01582147517549894+0j),(4.010998682319298e-06+0j)
52,0.8432520654941228,0.16531481456851327,0.26893867151669154,33.352305095632325,3.017102610116809,3476072986.9427347,(-6952145973.885469+0j),(-62.87315007417544+0j),(1.0036776025381848+0j),(0.9963204517464722+0j),(-0.01590254843699373+0j),(2.547897046243621e-07+0j)
53,0.843184881758206,0.16520392791795815,0.26929030673751353,33.357883327445656,3.017046268757624,3438521124.3918,(-6877042248.7836+0j),(-62.558731091836975+0j),(1.003032948821728+0j),(0.9969715100385702+0j),(-0.015985968228479336+0j),(1.784283634344981e-07+0j)
54,0.8431147402939558,0.16508819687921544,0.26965610409765006,33.36374139392028,3.0169878601226183,3399386607.688561,(-6798773215.377122+0j),(-62.24754204314489+0j),(1.0000005628880613+0.0050820787698230415j),(1.0000005628880613-0.0050820787698230415j),(-0.0160668160974681+0j),(-3.6152031157778745e-06+0j)
55,0.8430415693900959,0.16496751288441405,0.2700363532232041,33.369893393964176,3.0169273298022183,3358612233.741234,(-6717224467.482468+0j),(-61.9388764697254+0j),(1.0020152219916445+0j),(0.9979847147674706+0j),(-0.01614442478481638+0j),(1.727613452929498e-06+0j)
