Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.91385520764259,-0.488854450093349,22.37097949647437,3.058143284186982,1974125182.0210288,(3948250364.042059+0j),(1.0007506592725242+0j),(0.9992553071758694+0j),(-2.9920528364702296e-06+0j),(-8.634805432661892+0j),(-0.11581036860626988+0j)
1,0.9138913735620584,-0.4890816823790168,22.37265656391495,3.0580644418342446,1978012650.5428696,(3956025301.085739+0j),(0.9999952467744455+0.003626006181407804j),(0.9999952467744455-0.003626006181407804j),(1.0092109641314998e-05+0j),(-8.651831609153414+0j),(-0.11558246220858229+0j)
2,0.913925876931192,-0.4892985302044504,22.374270048409887,3.057989222477904,1981669120.5548103,(3963338241.109621+0j),(1.0078706547590806+0j),(0.9921284382177229+0j),(-3.026137517844311e-06+0j),(-8.66799949139503+0j),(-0.11536687340518659+0j)
3,0.9139588101424536,-0.4895055659179095,22.375822291848053,3.0579174248897543,1985112198.697592,(3970224397.3951836+0j),(0.9999936211198873+0.004355168952680209j),(0.9999936211198873-0.004355168952680209j),(1.0373691755500564e-05+0j),(-8.683363790862705+0j),(-0.11516274384959845+0j)
4,0.9140059048195314,-0.4898017235073899,22.37806246058574,3.0578147517870047,1989957026.466984,(3979914052.9339676+0j),(0.9999968874261678+0.005323434957661906j),(0.9999968874261678-0.005323434957661906j),(4.960869173955268e-06+0j),(-8.705221625750895+0j),(-0.11487358311957134+0j)
5,0.9140507534471464,-0.4900838612719238,22.38021790486068,3.057716973044314,1994485745.7639904,(3988971491.527981+0j),(1.0030391236597376+0j),(0.9969705460919644+0j),(-9.962874584447715e-06+0j),(-8.725915369798763+0j),(-0.11460115731365765+0j)
6,0.9140934909017732,-0.490352813072776,22.382291709289102,3.057623794941624,1998725245.6675224,(3997450491.335045+0j),(1.0000025402065562+0.0054294857256863074j),(1.0000025402065562-0.0054294857256863074j),(-4.926583260954827e-06+0j),(-8.745526672980631+0j),(-0.11434417129953765+0j)
7,0.9141342405864682,-0.4906093423411212,22.384286864598963,3.057534948731557,2002699420.313816,(4005398840.627631+0j),(1.0000024108271126+0.008241149870987948j),(1.0000024108271126-0.008241149870987948j),(5.158023508118463e-06+0j),(-8.764129159646515+0j),(-0.11410146767397801+0j)
8,0.91417311583133,-0.4908541506592908,22.38620626709832,3.0574501875917863,2006429631.073121,(4012859262.146242+0j),(1.0026041571166768+0j),(0.9973959961366096+0j),(-4.309109193611791e-07+0j),(-8.781789494591933+0j),(-0.11387200759205414+0j)
9,0.914210221067682,-0.4910878849539917,22.38805271897272,3.057369284069817,2009934936.162316,(4019869872.3246307+0j),(1.0073734437984934+0j),(0.9926285606363217+0j),(-8.325007849826514e-06+0j),(-8.798568275732572+0j),(-0.11365485481974108+0j)
10,0.914245652823131,-0.491311143591568,22.38982892919205,3.057292027917585,2013232585.452688,(4026465170.9053764+0j),(0.9999955716232114+0.010093242987354846j),(0.9999955716232114-0.010093242987354846j),(1.3170798030949355e-05+0j),(-8.814520775403338+0j),(-0.11344916252174082+0j)
11,0.914279500567546,-0.4915244815591432,22.391537514880483,3.057218224250471,2016338149.4586184,(4032676298.9172363+0j),(1.0050585754206534+0j),(0.9949337540649955+0j),(2.046756555600782e-06+0j),(-8.829697573333563+0j),(-0.11325416207006403+0j)
12,0.914327949411945,-0.4918299511844726,22.394002974238248,3.05711258120998,2020708266.324447,(4041416532.6488934+0j),(1.007876709185368+0j),(0.9921041318176715+0j),(4.212385809217747e-06+0j),(-8.851316654301467+0j),(-0.11297754210544499+0j)
13,0.9143741364143724,-0.4921212728994381,22.396374835343703,3.057011867664578,2024793141.8662443,(4049586283.7324886+0j),(1.0009444221196913+0j),(0.9990530432701729+0j),(-2.0898741961669039e-07+0j),(-8.871813732937225+0j),(-0.11271652337417679+0j)
