Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.9760545857733912,-1.4670689256143075,24.199353511394154,2.859995548195848,4007011.339518276,(8014022.679036427+0j),(972.9050006232235+0j),(0.9999999449042474+0.003907523365290379j),(0.9999999449042474-0.003907523365290379j),(3.3063364670821873e-07+0j),(0.0010278495838150774+0j)
1,0.9760503879457421,-1.4668006368784925,24.198836669587127,2.8600499536711124,4002757.4328394225,(8005514.86567872+0j),(971.7470397528039+0j),(1.0000004309430015+0.0034384276507432067j),(1.0000004309430015-0.0034384276507432067j),(-3.196576188561008e-07+0j),(0.001029074397913192+0j)
2,0.9760463519564706,-1.4665428267762635,24.198339374120778,2.8601022207294036,3998674.8932482935,(7997349.786496462+0j),(970.635332355843+0j),(0.9999999164170318+0.004550262268203093j),(0.9999999164170318-0.004550262268203093j),(6.06866208615314e-07+0j),(0.0010302530381925464+0j)
3,0.9760421217965305,-1.4662727557469244,24.197817755121182,2.860156959336361,3994403.6776060853,(7988807.355212046+0j),(969.4718326623765+0j),(1.0014642430560168+0j),(0.9985358621187289+0j),(1.865680389408483e-07+0j),(0.0010314894837256652+0j)
4,0.9760383909986187,-1.466034686805122,24.19735737390237,2.8602051996732274,5835777.715061571,(7981286.452092605+0j),(968.4471161886787+0j),(1.004927468235307+0j),(0.9950717773493424+0j),(-8.567838331291347e-08+0j),(0.0010325809052462707+0j)
5,0.9760333589765163,-1.46571376348169,24.196735919726745,2.8602702111362097,3985580.917487888,(7971161.8349756505+0j),(967.0671255170297+0j),(1.0018457888371768+0j),(0.9981540164579356+0j),(1.5603706168248872e-07+0j),(0.0010340543831084872+0j)
6,0.976028186117076,-1.4653840722580043,24.19609647242783,2.8603369774911567,61884849.51287632,(7960777.037893103+0j),(965.6510505887608+0j),(1.0035047953658196+0j),(0.9964955791864004+0j),(-8.07952194981044e-09+0j),(0.0010355707678338414+0j)
7,0.9760232128023908,-1.4650673034833517,24.19548111956191,2.860401106599925,3975407.4729916533,(7950814.945983181+0j),(964.2920230119375+0j),(1.0039324224274973+0j),(0.9960680212807156+0j),(-3.2995262864879147e-07+0j),(0.0010370302522714626+0j)
8,0.9760184313146733,-1.4647629417026986,24.19488897323573,2.8604627052154505,4342549.615934049,(7941257.48521664+0j),(962.9876484043964+0j),(1.0039182349320803+0j),(0.9960815622807502+0j),(1.1513973223595755e-07+0j),(0.001038434918186386+0j)
9,0.976013419886866,-1.4644441417378877,24.194267795616838,2.86052720625491,3965630.8995107985,(7931261.799021471+0j),(961.6228919686621+0j),(1.0027624117625278+0j),(0.9972371293441264+0j),(1.7403280622114457e-07+0j),(0.0010399086882021864+0j)
10,0.9760090001304426,-1.4641631491085971,24.193719486086298,2.8605840412728085,3961232.183938681,(7922464.367877236+0j),(960.4212522832378+0j),(0.9973379853129682+0j),(1.0026627327248003+0j),(-4.210185395323671e-07+0j),(0.0010412097791811935+0j)
11,0.9760043677918779,-1.463868810483557,24.193144330791714,2.860643558980137,8411818.474418856,(7913261.979492338+0j),(959.1638112235511+0j),(1.0000001219486587+0.0024986066216167585j),(1.0000001219486587-0.0024986066216167585j),(-5.944017949514121e-08+0j),(0.0010425747805316735+0j)
12,0.9759999140983876,-1.4635859861169052,24.19259090026657,2.8607007322824183,4550447.416755267,(7904431.986765346+0j),(957.9567848946521+0j),(1.001500303798951+0j),(0.9984997818083549+0j),(1.0987930508963775e-07+0j),(0.0010438884255674615+0j)
13,0.9759956321438522,-1.463314218416845,24.19205838966491,2.8607556555845375,3947979.3150347713,(7895958.630069416+0j),(956.7980755207648+0j),(1.0010720791519314+0j),(0.9989277034684976+0j),(1.4115891863958025e-07+0j),(0.0010451526038018223+0j)
14,0.9759918556783918,-1.463074655641416,24.191588400430618,2.8608040582966523,3944249.3333561523,(7888498.666712178+0j),(955.777592648578+0j),(1.0013024893541111+0j),(0.9986972799637197+0j),(3.657610228094333e-07+0j),(0.001046268512331815+0j)
15,0.9759836865916177,-1.462556836065645,24.190570644929217,2.860908643025501,9068579.68364353,(7872403.496211866+0j),(953.5747335505067+0j),(1.0037340867014581+0j),(0.9962654147296125+0j),(-5.513542555090766e-08+0j),(0.0010486855040744262+0j)
16,0.9759751253742925,-1.462014735140309,24.189502431138415,2.861018075290654,3927798.504329707,(7855597.008659286+0j),(951.2728726402698+0j),(1.0013968659797718+0j),(0.9986028469800972+0j),(3.472700396105593e-07+0j),(0.0010512230810545925+0j)
17,0.9759675755476872,-1.4615371633924552,24.188559052996908,2.8611144333307608,3920413.896792066,(7840827.793584004+0j),(949.248647702021+0j),(1.0019087762493162+0j),(0.9980907132412538+0j),(3.161685432015785e-07+0j),(0.0010534647613468983+0j)
18,0.9759596632094495,-1.4610371499663979,24.187569013757873,2.8612152713087116,3912700.658882477,(7825401.317764826+0j),(947.1329432560756+0j),(1.0000000118829286+0.0057807875215827986j),(1.0000000118829286-0.0057807875215827986j),(7.714883362084066e-07+0j),(0.001055817989567243+0j)
19,0.9759531372957904,-1.4606251267382955,24.186751404020892,2.8612983273585577,3906358.8648985806,(7812717.729797034+0j),(945.392346634506+0j),(0.9999998312917147+0.004111311114546991j),(0.9999998312917147-0.004111311114546991j),(5.796185302136243e-07+0j),(0.0010577618948218019+0j)
20,0.9759464290094989,-1.4602019431518811,24.18590995972078,2.8613835984540774,20311409.985696383,(7799717.061855335+0j),(943.6072286579371+0j),(1.0016295776371258+0j),(0.9983706258520209+0j),(2.4616705603013684e-08+0j),(0.001059762970808584+0j)
21,0.9759393984863803,-1.4597588162715023,24.18502702573879,2.8614728504834877,3893066.2076322883,(7786132.415264448+0j),(941.7408317928824+0j),(1.0041507333105986+0j),(0.9958494601885248+0j),(-4.3046276023736104e-07+0j),(0.001061863271099965+0j)
22,0.97593319832782,-1.4593683526089107,24.18424746646499,2.8615514635263244,6153138.456758244,(7774186.521011354+0j),(940.0986578270234+0j),(1.00260592772611+0j),(0.9973943890576653+0j),(8.12593448877837e-08+0j),(0.0010637181446339179+0j)
23,0.9759267002654172,-1.4589594556519894,24.183429540170593,2.8616337558173375,3880850.5114894705,(7761701.022978812+0j),(938.3813775801552+0j),(1.0000001670317809+0.004287784241443698j),(1.0000001670317809-0.004287784241443698j),(2.296702724205869e-07+0j),(0.0010656647966264306+0j)
24,0.9759204531020518,-1.4585666624683071,24.182642317726167,2.861712776376973,3874865.3325423137,(7749730.665084498+0j),(936.7340573974413+0j),(1.0043937177194857+0j),(0.9956069051885328+0j),(-4.539491411059013e-07+0j),(0.0010675388516722182+0j)
25,0.975914447116725,-1.458189324868973,24.181884677284362,2.8617886592662805,3869126.442969831,(7738252.885939533+0j),(935.1537009852183+0j),(1.0030933889294058+0j),(0.9969068124280807+0j),(-2.5574706724982114e-07+0j),(0.0010693429313087198+0j)
26,0.9759094933255429,-1.457878308114791,24.181259172343918,2.861851184091368,3864404.154319132,(7728808.308638135+0j),(933.8526867476935+0j),(1.0034815334557645+0j),(0.9965174883224948+0j),(3.457488876243748e-07+0j),(0.0010708327064953773+0j)
27,0.9759039419223445,-1.4575300015095567,24.18055756873661,2.8619211830395535,64367195.162420854,(7718248.352403482+0j),(932.3973769670172+0j),(1.0037306714267393+0j),(0.9962693478805349+0j),(-7.767932076865023e-09+0j),(0.001072504089716408+0j)
28,0.9758990460317769,-1.4572230249604274,24.17993825084539,2.8619828563145853,3854478.1529114866,(7708956.305822844+0j),(931.1162345967015+0j),(1.0037026136161453+0j),(0.9962967924340224+0j),(1.3982238743774993e-07+0j),(0.0010739797706298083+0j)
29,0.9758943390047932,-1.4569280684866612,24.179342329556576,2.8620420974039495,8747259.560456276,(7700041.201845078+0j),(929.8865622762969+0j),(1.0018369204057254+0j),(0.9981630564934101+0j),(5.716075949779185e-08+0j),(0.001075399990226636+0j)
30,0.9758869391829434,-1.4564647260807613,24.178404515902,2.8621351241010813,3843031.2481725877,(7686062.496345045+0j),(927.9574701288756+0j),(1.0000000307163552+0.003028077433556138j),(1.0000000307163552-0.003028077433556138j),(1.8712408747088015e-07+0j),(0.001077635594498954+0j)
31,0.9758798252520028,-1.4560196907555705,24.17750180961667,2.862224435933512,3847103.2659438476,(7672665.834181473+0j),(926.1075633704896+0j),(1.0017929137245378+0j),(0.9982071708331665+0j),(-1.299679175306303e-07+0j),(0.0010797881796366356+0j)
32,0.9758729861226599,-1.455592221143475,24.17663293611541,2.8623101863759235,4173045.673185127,(7659825.320096353+0j),(924.3334050493125+0j),(1.00235877860767+0j),(0.9976411678718047+0j),(1.1981656544352562e-07+0j),(0.0010818607167790168+0j)
