Index,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.9384069808834143,0.13995713516708946,-0.20399129601900434,31.077543620564118,3.05900631388039,598278.521507536,(1196557.0430142363+0j),(163.469489315282+0j),(1.000239207436259+0j),(0.9997607935977382+0j),(0.006117347191442091+0j),(8.372859807337171e-07+0j)
1,0.9382990127505578,0.1398541939014466,-0.20377612071307125,31.041127555114723,3.0592195030991083,520705.8217976074,(1041411.6435942546+0j),(192.26468055907716+0j),(1.0001373335304387+0j),(0.9998626647576809+0j),(9.645434025200513e-07+0j),(0.005201160693103518+0j)
2,0.9381562334621251,0.1397697280109999,-0.20344324634180866,31.006447160288527,3.059451062549399,463217.10948076623,(926006.2994265254+0j),(221.90175146392195+0j),(1.000289726020927+0j),(0.9997102739293589+0j),(1.0794074522874325e-06+0j),(0.0045064981015819645+0j)
3,0.9379806068793798,0.13970216110064748,-0.20299919731160096,30.97342182367337,3.059700456657799,420886.9410352814,(840654.4924346987+0j),(251.29575760634052+0j),(0.9999999997078677+0.0001539554114180238j),(0.9999999997078677-0.0001539554114180238j),(1.1879674830747303e-06+0j),(0.0039793758325375565+0j)
4,0.9377744176560195,0.13964988313430332,-0.20245138894646447,30.94197478124244,3.059966856625042,389710.0818234657,(778283.733451799+0j),(279.41168827736453+0j),(1.0000000005550824+0.00021310320140794392j),(1.0000000005550824-0.00021310320140794392j),(1.2830050422645145e-06+0j),(0.003578949175310267+0j)
5,0.9375401589001812,0.1396112932667021,-0.2018077972175711,30.91203286685428,3.0602492130361596,366849.6468936861,(733699.2937860092+0j),(305.3742948595908+0j),(1.0000000000120552+0.00017112949358101312j),(1.0000000000120552-0.00017112949358101312j),(0.003274664455611273+0j),(1.3701180644606675e-06+0j)
6,0.937280431428261,0.13958483593768964,-0.20107666432914498,30.883526292566803,3.060546323575257,351760.1281768216,(703053.1856931044+0j),(328.5415623285461+0j),(1.0001189179117609+0j),(0.9998810818962673+0j),(1.4214231800304323e-06+0j),(0.0030437549714797214+0j)
7,0.9369978576214176,0.1395690293963774,-0.20026624829911271,30.856388458191773,3.0608568934424243,341734.6031252405,(683463.2278138661+0j),(348.5332752733124+0j),(1.0001241154191862+0j),(0.9998758858730301+0j),(0.002869165889624202+0j),(1.4631237089497431e-06+0j)
8,0.9366950111135749,0.13956248660688236,-0.1993846195377534,30.830555786744444,3.061179587151338,336455.4202677533,(672740.907268567+0j),(365.21854190658416+0j),(1.0000889915541624+0j),(0.9999110065271851+0j),(0.002738087181656504+0j),(1.4860809779887068e-06+0j)
9,0.9363743621129264,0.13956392906775708,-0.1984395033742465,30.805967581586646,3.0615130713044127,335253.5638660519,(669197.5688793224+0j),(378.6744105511373+0j),(1.0000491378260965+0j),(0.9999508632619122+0j),(0.0026407932431259037+0j),(1.491408455842347e-06+0j)
10,0.9360382371480326,0.13957219444538008,-0.19743816465208022,30.782565900950107,3.0618560486413635,335753.34820520936,(671506.6964089295+0j),(389.13034945934993+0j),(1.0000000002315195+6.097396586378569e-05j),(1.0000000002315195-6.097396586378569e-05j),(1.4904436681945084e-06+0j),(0.002569831745415413+0j)
11,0.9356887914156432,0.13958623910219525,-0.19638732883244378,30.760295445924132,3.062207284130339,339481.6325579659,(678606.1999093979+0j),(396.9114236855365+0j),(1.0000783349427707+0j),(0.9999216657653976+0j),(1.4728337325163257e-06+0j),(0.002519453956833015+0j)
12,0.9353279916242299,0.13960513663582905,-0.19529313330530745,30.739103458670517,3.0625656241439043,344814.5725984664,(689629.1451954828+0j),(402.3887478138983+0j),(0.9999999997191039+2.625553529166034e-05j),(0.9999999997191039-2.625553529166034e-05j),(1.450479131044287e-06+0j),(0.0024851584955807434+0j)
13,0.9349576071897124,0.1396280734801873,-0.1941611025593506,30.718939628408517,3.0629300098775762,352015.092177672,(703854.649701709+0j),(405.9413094007115+0j),(1.0000389776457388+0j),(0.9999610222631123+0j),(1.4203936453629226e-06+0j),(0.0024634105937004565+0j)
14,0.9345792077641327,0.13965434249594658,-0.19299614126055173,30.699756003474985,3.0632994861718896,360336.5198570168,(720673.039712646+0j),(407.9297851873192+0j),(1.0000757667658315+0j),(0.9999242330912212+0j),(1.3885917722502488e-06+0j),(0.00245140140423646+0j)
15,0.9341941652924934,0.13968333532784602,-0.19180253992983284,30.681506908443804,3.063673206832286,369780.5321713989,(739561.0643414457+0j),(408.68088171872466+0j),(1.0000000001877862+4.715701748016997e-05j),(1.0000000001877862-4.715701748016997e-05j),(0.00244689646056638+0j),(1.3531055747382008e-06+0j)
16,0.9338036590424355,0.13971453415298582,-0.19058398863536646,30.66414886586667,3.064050437438767,380032.08835402847,(760064.1767067412+0j),(408.47984217223546+0j),(0.999999999748163+6.014538484751621e-05j),(0.999999999748163-6.014538484751621e-05j),(0.00244810099427752+0j),(1.3173143935597874e-06+0j)
17,0.93340868229759,0.1397475033026194,-0.18934359481569998,30.647640522679602,3.0644305565249446,390891.8797946422,(781783.7595880053+0j),(407.5686774733731+0j),(1.0000569934721453+0j),(0.9999430043979979+0j),(1.2807621409554415e-06+0j),(0.0024535731509828605+0j)
18,0.9330100496222443,0.1397818811177972,-0.18808390195093574,30.631942581738155,3.064813055903129,402183.8952329268,(804367.7904646104+0j),(406.1480217984019+0j),(1.0000422127174422+0j),(0.9999577872705865+0j),(1.2464989385264623e-06+0j),(0.002462153885462741+0j)
19,0.9326084037769121,0.13981737229992633,-0.1868069062548677,30.617017739337133,3.0651975408315337,413751.9402407265,(827503.8804802445+0j),(404.3810048542942+0j),(1.0000491488512602+0j),(0.9999508466735855+0j),(1.2105100117638023e-06+0j),(0.0024729154197287886+0j)
20,0.9322042214809287,0.13985374094179356,-0.18551406883638993,30.60283062999061,3.065583730671921,425456.9671263711,(850913.934251567+0j),(402.398015279129+0j),(1.0000000002885203+3.78568703898715e-05j),(1.0000000002885203-3.78568703898715e-05j),(1.1786892354536283e-06+0j),(0.002485098509240154+0j)
21,0.9317978172701519,0.139890804371679,-0.18420632084076935,30.589347780260507,3.065971460681682,438789.84156017326,(874349.8981744043+0j),(400.30162989884064+0j),(1.0000463375240174+0j),(0.9999536662251562+0j),(1.1394976652668973e-06+0j),(0.002498118731754058+0j)
22,0.9313893446742093,0.13992842791227322,-0.18288405888627732,30.57653757411264,3.066360685635317,448795.1098515268,(897590.2197019395+0j),(398.1712820626796+0j),(1.0000509662419672+0j),(0.9999490338009+0j),(1.1214688701692962e-06+0j),(0.002511474804778014+0j)
23,0.9309787938196675,0.13996652064682824,-0.1815471275854162,30.564370233276364,3.06675148609619,460899.1974717933,(920436.7461747694+0j),(396.06744925917786+0j),(1.000000000782104+2.3587746787429302e-05j),(1.000000000782104-2.3587746787429302e-05j),(0.0025248227924410706+0j),(1.0848359093339236e-06+0j)
24,0.9305659843207824,0.14000503229898736,-0.1801947849573988,30.552817817579392,3.067144078391025,472199.7390090156,(942711.8614480632+0j),(394.03527263531345+0j),(1.0000421122926981+0j),(0.9999578855918553+0j),(1.0588739440006641e-06+0j),(0.002537843745793037+0j)
25,0.9301505518902045,0.14004395137538977,-0.17882564487800753,30.541854252541487,3.0675388297303967,484326.1050248146,(964255.6988903084+0j),(392.1076006325283+0j),(1.0000000017341282+6.261863995033157e-05j),(1.0000000017341282-6.261863995033157e-05j),(1.032362275774739e-06+0j),(0.0025503252584608573+0j)
26,0.9297319263856801,0.1400833048020227,-0.17743758798564793,30.53145539517083,3.067936280561492,492461.6423398149,(984923.2846786146+0j),(390.3074900499322+0j),(1.0000859148398484+0j),(0.9999140846217358+0j),(1.018323464386627e-06+0j),(0.0025620785619342315+0j)
27,0.9293092978176525,0.14012315942810058,-0.17602762795989704,30.52159915485376,3.068337177303338,502513.8451925333,(1004581.4528286592+0j),(388.6502151698118+0j),(0.9999999995606923+8.832760048701728e-05j),(0.9999999995606923-8.832760048701728e-05j),(9.949974608339894e-07+0j),(0.0025730091981261906+0j)
28,0.9288815648248495,0.1401636260168081,-0.1745917124866023,30.512265696160508,3.068742520414136,512862.17440494825,(1023105.3294463116+0j),(387.14483459528594+0j),(1.0000000015308255+5.3787279534824865e-05j),(1.0000000015308255-5.3787279534824865e-05j),(9.749207973479494e-07+0j),(0.0025830143228105415+0j)
29,0.9284472565889064,0.14020486677364233,-0.17312442492429428,30.50343776750455,3.069153635893478,527025.1859305458,(1040374.0857252228+0j),(385.79535266348864+0j),(1.000000000020255+0.00011559565809761959j),(1.000000000020255-0.00011559565809761959j),(9.487212629461369e-07+0j),(0.0025920608414589613+0j)
