Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-0.7728991184442066,-0.2565310011216349,11.891558759494472,3.1424123679602003,5.728141566742418,(11.368319380553125+0j),(1.0000000000324705+1.7265179316664834e-05j),(1.0000000000324705-1.7265179316664834e-05j),(0.08796374963041818+0j),(0.5403320306213535+0.8414518980218719j),(0.5403320306213535-0.8414518980218719j)
1,-0.7727006325862312,-0.25714065320801943,11.893434717381103,3.1424717517921326,5.330921708209042,(10.567211067270154+0j),(0.999999995106003+9.920540414568779e-05j),(0.999999995106003-9.920540414568779e-05j),(0.09463234845681281+0j),(0.5544417605061096+0.8322225268561853j),(0.5544417605061096-0.8322225268561853j)
2,-0.7719426576726273,-0.25964171284786774,11.908646003269652,3.1426059034674525,2.862135281459393,(5.5438918640577235+0j),(1.0001163806240374+0j),(0.9998836328036091+0j),(0.1803786986624683+0j),(0.618801538584193+0.7855473606637956j),(0.618801538584193-0.7855473606637956j)
3,-0.7714594634980257,-0.2613475764847725,11.923244616291015,3.1426299343771786,1.0979660889981835,(1.551319712480543+0j),(0.9999997666047866+0.0006960723415559653j),(0.9999997666047866-0.0006960723415559653j),(0.6446124383125769+0j),(0.6648285528047948+0.7469959808295394j),(0.6648285528047948-0.7469959808295394j)
4,-0.7710393846823245,-0.26289135707949934,11.938430831061234,3.142616258799353,1.0000001326175814,(-0.1607062007196508+0.9870022869427791j),(-0.1607062007196508-0.9870022869427791j),(1.0005151425015422+0j),(0.9994851244555881+0j),(0.7063689597677523+0.707843833537195j),(0.7063689597677523-0.707843833537195j)
5,-0.7707333969382182,-0.264050395074664,11.950850482000254,3.1425862850608417,1.000000049913189,(1.0003160024087654+0j),(0.9996840967831961+0j),(-0.762592916982053+0.646878693516251j),(-0.762592916982053-0.646878693516251j),(0.7370313538279993+0.6758585528603372j),(0.7370313538279993-0.6758585528603372j)
6,-0.7704219354754147,-0.2652604696399629,11.964645715626645,3.142538004037924,1.0000000468605657,(1.0003061859356948+0j),(0.9996939082050583+0j),(-0.9995829409943315+0.028878077822081134j),(-0.9995829409943315-0.028878077822081134j),(0.7682780426254111+0.6401162778899433j),(0.7682780426254111-0.6401162778899433j)
7,-0.7701851199622902,-0.2662016922398311,11.975921932717906,3.14248878854496,1.0,(0.9999999959052464+9.144169292080843e-05j),(0.9999999959052464-9.144169292080843e-05j),(-0.8761856246249045+0.4819738069843594j),(-0.8761856246249045-0.4819738069843594j),(0.7918950380516274+0.610657226854168j),(0.7918950380516274-0.610657226854168j)
8,-0.7699577253636837,-0.26712348872404684,11.987408138806291,3.1424308229163294,1.0000000031647824,(1.0000795613864266+0j),(0.999920444602314+0j),(-0.4801025095225271+0.8772123924069147j),(-0.4801025095225271-0.8772123924069147j),(0.8143364250125968+0.5803931313322855j),(0.8143364250125968-0.5803931313322855j)
9,-0.7697525060394577,-0.2679713516858684,11.99835006685445,3.142368990450641,1.0,(0.9999999960803367+8.680614939859431e-05j),(0.9999999960803367-8.680614939859431e-05j),(0.12810094098094899+0.9917611353481779j),(0.12810094098094899-0.9917611353481779j),(0.834300158942454+0.5513104794837504j),(0.834300158942454-0.5513104794837504j)
