Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,0.9175350106611564,-0.5123602871849301,15.345998059312164,3.050090512753065,39458966224.35245,(78917932448.7049+0j),(1.0118730397104734+0j),(0.9881836934143451+0j),(2.1552127984786522e-05+0j),(-5.056276944107324+0j),(-0.1977739769902029+0j)
1,0.9175588552008362,-0.5125150308925271,15.348123115551346,3.050038412711645,39296115698.48018,(78592231396.96036+0j),(1.011106448488577+0j),(0.9887912955835713+0j),(4.764513851172134e-05+0j),(-5.056439960130744+0j),(-0.1977676008980447+0j)
2,0.9175800768090786,-0.512652782335235,15.350015954656472,3.049992043188654,39151731775.19064,(78303463550.38129+0j),(0.9999697803235457+0.005489270070392935j),(0.9999697803235457-0.005489270070392935j),(-1.097625919782387e-06+0j),(-5.056579604873729+0j),(-0.19776213926034986+0j)
3,0.9175983344823508,-0.5127713170483152,15.351645591615023,3.049952149487196,39027924315.52255,(78055848631.0451+0j),(1.00376738060246+0j),(0.9961132016486248+0j),(0.00015609717558872125+0j),(-5.056695621967175+0j),(-0.19775760195173178+0j)
4,0.9176271629697484,-0.5129585232325569,15.354220946275976,3.04988915736933,38833220596.55632,(77666441193.11264+0j),(1.0300816564968631+0j),(0.9700196076999996+0j),(-0.00013120100496262935+0j),(-5.0568710255752+0j),(-0.19775074249322414+0j)
5,0.9176711408299628,-0.5132442063036236,15.35815482510193,3.049793061020333,38538019675.60065,(77076039351.2013+0j),(1.0323517237577313+0j),(0.9676337043777692+0j),(-6.081904711139595e-05+0j),(-5.05712021478143+0j),(-0.19774099834073006+0j)
6,0.917706501479493,-0.5134739992214349,15.361322422692114,3.04971579256402,38302251886.35446,(76604503772.70892+0j),(1.0000257185530634+0.019155654860693084j),(1.0000257185530634-0.019155654860693084j),(2.0020032871987282e-05+0j),(-5.0573044119240205+0j),(-0.1977337962180416+0j)
7,0.9177622914544192,-0.5138367126906433,15.366328315474997,3.049593879915469,37933133466.10468,(75866266932.20935+0j),(1.0000571062501022+0.016771898947125597j),(1.0000571062501022-0.016771898947125597j),(-3.3337261385875675e-05+0j),(-5.057565608618819+0j),(-0.19772358430622713+0j)
8,0.9178125018215664,-0.5141633183009522,15.370842203731568,3.0494841567458724,37603901499.09921,(75207802998.19843+0j),(1.0000151211910293+0.03256953456069206j),(1.0000151211910293-0.03256953456069206j),(2.072855928127132e-05+0j),(-5.057769745360044+0j),(-0.19771560398086355+0j)
9,0.917866406564566,-0.5145141319889291,15.375697341312112,3.0493663570739,37253551393.78392,(74507102787.56784+0j),(1.0000120878931544+0.018625251144158722j),(1.0000120878931544-0.018625251144158722j),(4.016434517618623e-05+0j),(-5.0579561500905434+0j),(-0.19770831741632433+0j)
10,0.9179313744970464,-0.5149371897265861,15.381561510463404,3.0492243761310838,36835529533.47542,(73671059066.95084+0j),(1.0218527582473829+0j),(0.9783184988877741+0j),(-9.271575598573045e-05+0j),(-5.058135495379291+0j),(-0.19770130731244975+0j)
11,0.9180043799311298,-0.5154129060225248,15.38816761204669,3.0490648240829525,36371257151.59819,(72742514303.19638+0j),(1.0279611178386225+0j),(0.9720665523318003+0j),(-4.024441136306945e-05+0j),(-5.058277580537485+0j),(-0.19769575395539699+0j)
12,0.9180657985543784,-0.5158133838838148,15.39373876003847,3.048930589911094,35985099166.723755,(71970198333.44751+0j),(1.021901999281313+0j),(0.9780843197106798+0j),(-1.8039673649803706e-05+0j),(-5.058348120139296+0j),(-0.19769299705147605+0j)
13,0.9181215327537146,-0.5161770056152425,15.398804995232735,3.048808775520088,35638148326.56677,(71276296653.13354+0j),(1.0081176775265355+0j),(0.9918691893753206+0j),(7.210494667818766e-06+0j),(-5.058373158613936+0j),(-0.1976920184896201+0j)
14,0.9181770154315644,-0.5165391844652991,15.403858507357668,3.048687507189099,35296009879.052444,(70592019758.10489+0j),(1.0170544292590316+0j),(0.9829996945848608+0j),(-3.152068404172447e-05+0j),(-5.058361062055816+0j),(-0.1976924912500457+0j)
15,0.9182327165213618,-0.5169029884967964,15.408942109539446,3.04856575777977,34955750377.88243,(69911500755.76486+0j),(1.0167916345421775+0j),(0.9832866508487428+0j),(-6.85254429763777e-05+0j),(-5.058311582184606+0j),(-0.19769442505717152+0j)
16,0.9182893247990738,-0.5172729230759409,15.41411899449526,3.0484420216680213,34613231532.26776,(69226463064.53552+0j),(0.9999967082749843+0.014482369400530054j),(0.9999967082749843-0.014482369400530054j),(1.581075033436104e-05+0j),(-5.058222771629248+0j),(-0.19769789610866026+0j)
17,0.9183431316849532,-0.5176247430953002,15.41904950841826,3.048324405360186,34290703710.44117,(68581407420.88234+0j),(1.028302033427206+0j),(0.9717019306254717+0j),(-3.85657407814737e-05+0j),(-5.058102183723596+0j),(-0.19770260933396874+0j)
18,0.9183942807810476,-0.51795935944837,15.423745368796247,3.048212595477694,33986828896.117767,(67973657792.235535+0j),(1.0257114893336163+0j),(0.9742761068547466+0j),(-2.89332676360373e-05+0j),(-5.057954721565441+0j),(-0.19770837325536733+0j)
19,0.9184373427323052,-0.5182412020761203,15.427705499166416,3.048118461324709,33733040023.06452,(67466080046.12904+0j),(1.000024978048015+0.02071860195262249j),(1.000024978048015-0.02071860195262249j),(-2.1014962474080028e-05+0j),(-5.057805654955333+0j),(-0.19771420023231887+0j)
20,0.918506678122962,-0.5186952604244224,15.434094778843518,3.047966888277152,33328291767.989014,(66656583535.97803+0j),(0.9999744964315845+0.00785889228784769j),(0.9999744964315845-0.00785889228784769j),(5.525758777102608e-05+0j),(-5.057517520352229+0j),(-0.19772546431640461+0j)
21,0.9185682924084276,-0.5190990199763553,15.439785990694473,3.0478321893276408,32972598803.0531,(65945197606.1062+0j),(0.9999495817775044+0.015370544063982295j),(0.9999495817775044-0.015370544063982295j),(-8.534237813238775e-06+0j),(-5.057211421455618+0j),(-0.19773743208706965+0j)
