Index,Initial x,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,-0.3215639690776363,-1.8234712467421426,8.72020841863983,3.1822198352684286,60.37848971689091,(120.74869777096922+0j),(0.9999999991096622+2.5734019809861245e-05j),(0.9999999991096622-2.5734019809861245e-05j),(0.008281662843888765+0j),(-0.43416329734754844+0.9008341863163721j),(-0.43416329734754844-0.9008341863163721j)
1,-0.32149459072979375,-1.8238906991208264,8.694205273791338,3.1820783785078306,61.25889827978908,(122.50963393621647+0j),(0.9999999982240371+6.672576480713105e-05j),(0.9999999982240371-6.672576480713105e-05j),(0.008162623386146721+0j),(-0.31311218003519015+0.9497161484957503j),(-0.31311218003519015-0.9497161484957503j)
2,-0.32141024818881675,-1.8243956001005344,8.669441757011318,3.1819251432415974,61.05818835997471,(122.10818713983193+0j),(1.0000253508752939+0j),(0.9999746487119786+0j),(0.008189459056200922+0j),(-0.19259172245396758+0.9812789758484571j),(-0.19259172245396758-0.9812789758484571j)
3,-0.321312312721598,-1.824978200396037,8.645859229799303,3.1817611862907262,60.037401217469125,(120.06647371527941+0j),(0.9999999980044927+6.67289024472617e-05j),(0.9999999980044927-6.67289024472617e-05j),(0.008328719661042913+0j),(-0.0747105175249985+0.997205264010938j),(-0.0747105175249985-0.997205264010938j)
4,-0.3212020322384694,-1.8256314505301614,8.62340182664379,3.181587489317371,58.410422368803765,(116.81228399411543+0j),(0.9999999986684327+5.439100220908635e-05j),(0.9999999986684327-5.439100220908635e-05j),(0.008560743497955213+0j),(0.038890499337181195+0.9992434783681516j),(0.038890499337181195-0.9992434783681516j)
5,-0.32108054785848017,-1.8263489046670631,8.60201632609217,3.1814049703008083,56.3496743630506,(112.69047486163993+0j),(0.9999999993448767+3.451592263535642e-05j),(0.9999999993448767-3.451592263535642e-05j),(0.008873864469749766+0j),(0.1469821387929049+0.9891391463671058j),(0.1469821387929049-0.9891391463671058j)
6,-0.32094890584958796,-1.8271246513567916,8.581652027364646,3.18121449129518,53.992579749025424,(107.97589817198707+0j),(0.9999999994770272+2.3544284221889622e-05j),(0.9999999994770272-2.3544284221889622e-05j),(0.009261326068806615+0j),(0.2486898540785479+0.9685831696237409j),(0.2486898540785479-0.9685831696237409j)
7,-0.32080806648243476,-1.8279532623246773,8.562260632562367,3.181016863681597,51.44767400764914,(102.88562848483784+0j),(0.9999999992516507+4.145657325942347e-05j),(0.9999999992516507-4.145657325942347e-05j),(0.009719530470269787+0j),(0.34343849122046005+0.9391751714926228j),(0.34343849122046005-0.9391751714926228j)
8,-0.32065891083954107,-1.828829753291469,8.543796134387035,3.180812851739732,48.79995982308535,(97.58967261433415+0j),(0.9999999989779529+4.624605240903467e-05j),(0.9999999989779529-4.624605240903467e-05j),(0.010246985902711541+0j),(0.43090082613825287+0.902399289690186j),(0.43090082613825287-0.902399289690186j)
9,-0.32050224627044466,-1.829749552824494,8.526214709215944,3.180603175093868,46.115418095448966,(92.21999255523616+0j),(0.9999999998093654+1.850958033310611e-05j),(0.9999999998093654-1.850958033310611e-05j),(0.01084363567089841+0j),(0.5109509872597887+0.8596098467434119j),(0.5109509872597887-0.8596098467434119j)
10,-0.3203388109465604,-1.8307084765780437,8.509474615338284,3.18038851040568,43.4447298625364,(86.87794932447315+0j),(0.999999999323878+3.7899851934937944e-05j),(0.999999999323878-3.7899851934937944e-05j),(0.01151040060426935+0j),(0.5836232585078894+0.8120245637470689j),(0.5836232585078894-0.8120245637470689j)
11,-0.3201692778088859,-1.8317027052037056,8.493536096142964,3.180169492561331,40.826310897011766,(81.64037295238015+0j),(0.9999999992769406+3.892638364224844e-05j),(0.9999999992769406-3.892638364224844e-05j),(0.01224884165175038+0j),(0.6490763374560056+0.7607232796192581j),(0.6490763374560056-0.7607232796192581j)
12,-0.31999425809564686,-1.8327287648215393,8.478361288045498,3.1799467155178247,38.28877136765749,(76.56448175265189+0j),(0.9999999993439617+3.5418169408328835e-05j),(0.9999999993439617-3.5418169408328835e-05j),(0.013060886403872684+0j),(0.7075628452137217+0.7066504228209622j),(0.7075628452137217-0.7066504228209622j)
13,-0.3198143045691785,-1.8337835093350996,8.463914132946044,3.1797207329185313,35.85290277009,(71.69185695462957+0j),(0.9999999995529738+3.0413941618626684e-05j),(0.9999999995529738-3.0413941618626684e-05j),(0.013948585558019429+0j),(0.7594037134674184+0.6506197045677902j),(0.7594037134674184-0.6506197045677902j)
14,-0.3196299145174462,-1.8348641041284528,8.45016029501894,3.179492058552008,33.53328224829006,(67.05165061097082+0j),(0.01491387595598451+0j),(0.999999999660201+2.2440883463148584e-05j),(0.999999999660201-2.2440883463148584e-05j),(0.8049669804176276+0.5933196106967236j),(0.8049669804176276-0.5933196106967236j)
15,-0.3194415325773664,-1.835968010849074,8.437067081644999,3.1792611667038,31.339566784900423,(62.663175233883976+0j),(0.9999999996153803+2.9887889380137232e-05j),(0.9999999996153803-2.9887889380137232e-05j),(0.015958335920596527+0j),(0.8446504887301404+0.5353181781780981j),(0.8446504887301404-0.5353181781780981j)
16,-0.3192495534103639,-1.837092973079826,8.424603368309013,3.1790284924364656,29.277539448905504,(58.53799597614065+0j),(0.017082921670990413+0j),(0.9999999995418083+3.002153322626029e-05j),(0.9999999995418083-3.002153322626029e-05j),(0.8788679771585022+0.4770650676011681j),(0.8788679771585022-0.4770650676011681j)
17,-0.319054324248473,-1.8382370027761248,8.412739527297605,3.1787944318220434,27.349955376308102,(54.68162307306683+0j),(0.9999999995596967+3.09267401158138e-05j),(0.9999999995596967-3.09267401158138e-05j),(0.018287679550263815+0j),(0.908038080104024+0.41888762822621495j),(0.908038080104024-0.41888762822621495j)
18,-0.31885614732211626,-1.8393983673884353,8.401447360045257,3.178559342144772,25.557227174947464,(51.09488291608157+0j),(0.9999999996326681+2.689557057098407e-05j),(0.9999999996326681-2.689557057098407e-05j),(0.019571431479679293+0j),(0.9325757863138558+0.36097424116006205j),(0.9325757863138558-0.36097424116006205j)
19,-0.3186552821741636,-1.8405755776301906,8.39070003299035,3.1783235420868023,23.897981017017262,(47.77503059793737+0j),(0.020931436106482418+0j),(0.9999999995997793+2.952701726807845e-05j),(0.9999999995997793-2.952701726807845e-05j),(0.9528859522726492+0.3033288017340755j),(0.9528859522726492-0.3033288017340755j)
20,-0.31845194786057435,-1.8417673758782673,8.38047201681782,3.1780873119061814,22.36950859101549,(44.71665413765439+0j),(0.9999999997512938+2.206250043057968e-05j),(0.9999999997512938-2.206250043057968e-05j),(0.022363032722909428+0j),(0.969358512971288+0.24565030700179774j),(0.969358512971288-0.24565030700179774j)
21,-0.3182463250321636,-1.8429727252280312,8.370739028982106,3.177850893613176,20.968134957811618,(41.91241063421069+0j),(0.9999999997100056+2.4236756840741692e-05j),(0.9999999997100056-2.4236756840741692e-05j),(0.02385928141291113+0j),(0.9823650793342882+0.18697286141181962j),(0.9823650793342882-0.18697286141181962j)
22,-0.31803855788767327,-1.844190799252223,8.361477979422906,3.1776144911472652,19.689518660127167,(39.35362670161982+0j),(0.9999999997439474+2.396415777017876e-05j),(0.9999999997439474-2.396415777017876e-05j),(0.025410618638411465+0j),(0.9922566558202055+0.1242043839020676j),(0.9922566558202055-0.1242043839020676j)
23,-0.31782875598221927,-1.8454209725495865,8.352666919408536,3.1773782705542595,18.528896836153592,(37.030789110140205+0j),(0.9999999997099069+2.2272340216737045e-05j),(0.9999999997099069-2.2272340216737045e-05j),(0.027004555502334476+0j),(0.9993622523013141+0.03570838382276771j),(0.9993622523013141-0.03570838382276771j)
24,-0.3176169958693932,-1.8466628122047206,8.344284993468113,3.1771423601578115,17.48128605032376,(34.93394664901885+0j),(0.9999999997765399+2.2146193928654393e-05j),(0.9999999997765399-2.2146193928654393e-05j),(0.028625451629872616+0j),(1.093387906515212+0j),(0.9145884951180164+0j)
25,-0.31740332254833176,-1.8479160703227469,8.336312394405754,3.1769068507145866,16.541647308787216,(33.053040214544964+0j),(0.030254403031126826+0j),(0.9999999998127098+1.97154791212831e-05j),(0.9999999998127098-1.97154791212831e-05j),(1.1198959068504335+0j),(0.8929401329917894+0j)
26,-0.31718775068004523,-1.8491806778455142,8.32873032142881,3.1766717955353476,15.705022147907233,(31.378175010884632+0j),(0.999999999739251+2.1831227729334303e-05j),(0.999999999739251-2.1831227729334303e-05j),(0.031869284931869225+0j),(1.1246971613249106+0j),(0.889128233258782+0j)
27,-0.3169702655293813,-1.8504567399047063,8.321520941470329,3.1764372105459406,14.966645655501594,(29.899846323052564+0j),(0.999999999845953+1.8160420326714697e-05j),(0.999999999845953-1.8160420326714697e-05j),(0.03344498795237296+0j),(1.1127402022999702+0j),(0.8986823680253876+0j)
28,-0.3167508235803415,-1.8517445330206783,8.314667353846707,3.1762030742524296,14.322041187950502,(28.609128497453113+0j),(0.9999999997602724+2.181429348334436e-05j),(0.9999999997602724-2.181429348334436e-05j),(0.03495387845399695+0j),(1.0809588576009286+0j),(0.9251045892897151+0j)
29,-0.31652935276359223,-1.8530445045115527,8.30815355846774,3.175969327562467,13.767100908379845,(27.49783531778101+0j),(0.9999999997900413+2.028398776077823e-05j),(0.9999999997900413-2.028398776077823e-05j),(0.03636649897963485+0j),(0.9990718224005583+0.04307544178790605j),(0.9990718224005583-0.04307544178790605j)
30,-0.3163057522246158,-1.854357274542121,8.301964427914521,3.175735873401247,13.298155810291965,(26.558659117286084+0j),(0.9999999998178449+2.0518391736854525e-05j),(0.9999999998178449-2.0518391736854525e-05j),(0.03765250329931599+0j),(0.994010350846579+0.10928596620721849j),(0.994010350846579-0.10928596620721849j)
31,-0.3160798915492021,-1.8556836413159543,8.296085683828009,3.1755025760441162,12.912038556235085,(25.78529531774773+0j),(0.9999999998343432+1.933278561649024e-05j),(0.9999999998343432-1.933278561649024e-05j),(0.038781793562267936+0j),(0.9880081875354927+0.1544014940433633j),(0.9880081875354927-0.1544014940433633j)
32,-0.3158516093492293,-1.8570245900006508,8.290503878218194,3.175269260068795,12.6061423576286,(25.172558916340492+0j),(0.9999999998862366+1.6718270275810035e-05j),(0.9999999998862366-1.6718270275810035e-05j),(0.03972579837042946+0j),(0.9812095028640944+0.19294535881742422j),(0.9812095028640944-0.19294535881742422j)
33,-0.3156207110948643,-1.8583813060815977,8.285206380525901,3.175035708808088,12.378479211587312,(24.716499619280057+0j),(0.9999999998980098+1.455329420079828e-05j),(0.9999999998980098-1.455329420079828e-05j),(0.04045880344649708+0j),(0.9737429458643434+0.22765033577708554j),(0.9737429458643434-0.22765033577708554j)
34,-0.3153869660580752,-1.8597551939722377,8.280181371568474,3.174801662157518,12.227741024519407,(24.414522821315266+0j),(0.9999999999129292+1.3370409296401009e-05j),(0.9999999999129292-1.3370409296401009e-05j),(0.040959227724953105+0j),(0.9657228178093826+0.2595754980006675j),(0.9657228178093826-0.2595754980006675j)
35,-0.31515010320584663,-1.861147901873785,8.275417845908217,3.174566813561367,12.153367675729829,(24.26552461951495+0j),(0.9999999999190281+1.19922397933186e-05j),(0.9999999999190281-1.19922397933186e-05j),(0.041210730681822155+0j),(0.9572502190749833+0.2892611589565568j),(0.9572502190749833-0.2892611589565568j)
36,-0.314909805847966,-1.8625613540856025,8.270905624744183,3.1743308059633075,12.15562680432218,(24.27005056304698+0j),(0.9999999999834812+5.863632391443811e-06j),(0.9999999999834812-5.863632391443811e-06j),(0.041203045598048174+0j),(0.9484141604805907+0.31703403634293126j),(0.9484141604805907-0.31703403634293126j)
37,-0.3146657048027729,-1.863997792225034,8.266635382212163,3.174093226463868,12.235711234601236,(24.43049000888883+0j),(1.0000057951789831+0j),(0.9999942048575504+0j),(0.04093245774157118+0j),(0.939292634556689+0.3431171034319704j),(0.939292634556689-0.3431171034319704j)
38,-0.3144173697960921,-1.8654598271162905,8.262598689080287,3.173853599376374,12.395861473686352,(24.751321062512595+0j),(1.0000161105639032+0j),(0.9999838896804265+0j),(0.04040188390088832+0j),(0.9299536464254653+0.36767678129026327j),(0.9299536464254653-0.36767678129026327j)
39,-0.3141642987557664,-1.8669505034408156,8.258788079398647,3.173611377318394,12.6395229831704,(25.2394254124156+0j),(1.0000221825066968+0j),(0.9999778179987447+0j),(0.03962055330639856+0j),(0.9204562089432515+0.39084570794344337j),(0.9204562089432515-0.39084570794344337j)
40,-0.31390590462065676,-1.8684733795269364,8.25519714790877,3.1733659299260233,12.97155081192705,(25.90449828583408+0j),(1.0000173715697498+0j),(0.9999826287328828+0j),(0.038603334016018516+0j),(0.9108513130090337+0.412734643069505j),(0.9108513130090337-0.412734643069505j)
41,-0.3136641585024829,-1.8698989605019134,8.252098613630586,3.1731378384201836,13.358421272536514,(26.679360387049393+0j),(0.9999999999431657+1.2071578380521137e-05j),(0.9999999999431657-1.2071578380521137e-05j),(0.03748215794868183+0j),(0.9020037308442536+0.4317282357491067j),(0.9020037308442536-0.4317282357491067j)
