Index,Initial theta2,Initial omega1,Initial omega2,Period,Hamiltonian,Eig1,Eig2,Eig3,Eig4
0,1.8474282660378045e-16,1.1898643125233823,-1.5716032912405908,15.532246164529191,-2.219249134955601,0.9999994802943363,1.00000051970595,0.9999999999999978,0.9999999999999978
1,-7.068142605893055e-08,1.1898643425907949,-1.5716032864520084,15.532246283176383,-2.2192491124853433,0.9999999999976366,0.9999999999976366,0.999999999999993,0.999999999999993
2,-2.504270077000242e-07,1.1898643265060889,-1.5716033020245295,15.53224624593127,-2.2192491195390818,0.9999999999999084,0.9999999999999084,1.000000000000003,1.000000000000003
3,-5.698041277198959e-07,1.189864379173359,-1.5716031699309632,15.532246204412049,-2.2192491274021937,0.9999973328875585,0.9999999999999978,0.9999999999999978,1.0000026671195488
4,-1.1869517185334281e-06,1.1898643517735292,-1.5716032194247833,15.532246187264775,-2.219249130649427,0.9999973906894768,1.000002609317322,0.9999999999999973,0.9999999999999973
5,-2.2882238480318676e-06,1.189864433458449,-1.5716030396763019,15.532246173531616,-2.219249133249214,0.9999999999994739,0.9999999999994739,0.9999999999999984,0.9999999999999984
6,-4.323150361896266e-06,1.1898645188798562,-1.571602854811242,15.532246165489095,-2.2192491347687526,0.9999989093129278,1.0000010906882486,0.9999999999999979,0.9999999999999979
7,-8.030829061717897e-06,1.1898647269381462,-1.5716024146805159,15.532246166417636,-2.2192491345802114,0.9999991492141247,1.0000008507865903,0.9999999999999996,0.9999999999999996
8,-1.50261439132802e-05,1.1898640046008206,-1.5716039432288333,15.532246166235645,-2.219249134581789,0.99994453850725,1.0000554645688988,0.9999999999999996,0.9999999999999996
9,-2.43468601285535e-05,1.1898645575380276,-1.5716027712204241,15.532246165565615,-2.219249134614081,0.999987099101965,1.0000129010644763,1.0000000000000016,1.0000000000000016
10,-3.8408101765134326e-05,1.189864131071421,-1.5716036713119106,15.532246165632015,-2.219249134386433,0.999982941323971,1.0000170589670438,1.0000000003271434,0.9999999996728528
11,-5.8477149521139864e-05,1.1898666586977258,-1.5715983143527916,15.53224616561747,-2.2192491338880957,0.9998559864116603,1.0001440343311523,1.0000000000000053,1.0000000000000053
12,-8.818957315605801e-05,1.1898668858151582,-1.5715978207125605,15.53224616690279,-2.2192491325309063,0.9999648478583594,1.0000351533773437,1.0000000007451442,0.9999999992548498
13,-0.00013296496657332969,1.1898633750840089,-1.5716052227620736,15.532246169386408,-2.21924912981221,0.9997591135580822,1.0002409444816853,1.0000000000000437,1.0000000000000437
14,-0.00019889042301723554,1.1898689373276354,-1.5715933829616708,15.532246175662655,-2.2192491230294213,0.9997672644480343,1.000232789729702,1.000000000000064,1.000000000000064
