Index,Initial theta2,Initial omega1,Initial omega2,Period,Hamiltonian,Eig1,Eig2,Eig3,Eig4
0,0.9363267925562184,0.7589312697925944,-0.579636705318019,24.253831998735965,-2.1095378478843543,0.48049765161682234,0.48049765161682234,1.0000001778894112,0.9999998221106209
1,1.0468215570695485,0.7483904645802566,-0.4461160529930577,24.406897693201373,-2.007770734126373,0.07369813342064147,0.07369813342064147,1.000000000000013,1.000000000000013
2,1.1622779961863368,0.750850713713234,-0.29743512926177496,24.6160791465944,-1.8779569992976866,-0.4895006401164629,-0.4895006401164629,0.9999999999999055,0.9999999999999055
3,1.279257592277901,0.766528060810711,-0.1357141120336182,24.893250475031902,-1.7205525251664495,-0.9578416227970086,-0.9578416227970086,0.9999999999990462,0.9999999999990462
4,1.4003541097809158,0.7900656955357871,0.039570043940596454,25.25195288856492,-1.5393287155571103,-0.7652546228008932,-0.7652546228008932,0.9999999999999161,0.9999999999999161
5,1.536094504877564,0.8091407651355108,0.22340438464334936,25.71252119344162,-1.3487596836774762,0.43749009072377615,0.43749009072377615,0.9999999999999902,0.9999999999999902
6,1.6789654764349715,0.8112125831987401,0.37838163266272673,26.265388232599413,-1.1955270700023206,3.027817773927255,0.3302708665663276,0.9999999999998963,0.9999999999998963
7,1.8074812011842276,0.8061396328297559,0.5113694427745846,26.876861194543046,-1.081569726339057,7.534733974261421,0.1327186870055336,1.0000008374012264,0.9999991625993887
8,1.8336659879785187,0.805970312454471,0.5448940120967549,27.018561848460003,-1.0562235062262646,9.746422327060715,0.10260175133428016,1.0000011444933319,0.9999988555076996
9,1.8642925519871212,0.8071251043588219,0.5913612550245338,27.19357395793116,-1.022478246901805,13.79074781076712,0.07251238393464148,0.9999999999997771,0.9999999999997771
10,1.8965845552592564,0.811423324850134,0.6555554989046739,27.39399246978553,-0.9769082002323847,20.80040685285416,0.048075982698495695,0.9999999999303903,0.9999999999303903
11,1.9033927662536356,0.8130490284271397,0.672487248653528,27.439659674632253,-0.9648513158898648,22.70931798665601,0.04403478786060928,0.9999999999997958,0.9999999999997958
12,1.911405966890604,0.8154833329485127,0.6948202767197954,27.49588728997576,-0.9488217490609604,25.07851047432829,0.03987477649527017,0.9999999999995945,0.9999999999995945
13,1.9205558135029255,0.819230957651994,0.7247441009310864,27.56480128318667,-0.9270172939449567,27.690433110571053,0.03611355575430214,0.9999999999991842,0.9999999999991842
14,1.9298306476918847,0.824731232504747,0.7627791787936864,27.64325075759284,-0.8985748321876355,29.358027750873422,0.03406223362417886,0.9999999999992134,0.9999999999992134
15,1.93836064539576,0.8328627319283578,0.8115740565159535,27.731702623753197,-0.8605609171920707,27.291725104859708,0.036641142916054796,0.9999999999914992,0.9999999999914992
16,1.9446202793877876,0.8448317032010491,0.8742504481958221,27.830169775810297,-0.808642942511007,16.172082419169463,0.06183495570170994,1.00000422098886,0.9999957790352805
17,1.94637087140573,0.8620295879538609,0.9536626979479885,27.938498574004768,-0.7369084055955166,-0.7416992978086981,-0.7416992978086981,1.0000003707490095,0.9999996292511065
18,1.9459556571108274,0.8662180967531836,0.9717519294021668,27.96145264762997,-0.7195288865907684,-0.8707768169126404,-0.8707768169126404,1.0000002363946021,0.999999763605497
19,1.9450569344586879,0.8716109082209882,0.9944930729775044,27.98968223884874,-0.6970943692709992,2.991997929748358,0.334224830190627,1.0000007211658868,0.9999992788346721
20,1.9433755371218375,0.8785745672941315,1.0230630175979092,28.024379262299032,-0.6679525711334783,23.028564033991188,0.043424331561530305,1.0000007380809153,0.999999261918953
21,1.942925637113686,0.880141732780341,1.0293820340531825,28.031964045997675,-0.6613592195449083,30.164119983917477,0.03315196997404012,0.9999999999994756,0.9999999999994756
22,1.9423282095786754,0.8821048368172013,1.0372445124832843,28.0413655539634,-0.6530791914618173,40.76260708336062,0.024532287592777688,0.9999999999998872,0.9999999999998872
23,1.94152806451525,0.8845675600074042,1.0470280972895047,28.053016376226157,-0.642656830553426,56.9396252912469,0.017562461903073773,1.0000078134028076,0.9999921867310904
24,1.9404475705341178,0.8876618291473476,1.0592008027991273,28.067452807890106,-0.6295025290792273,82.37134180598684,0.012140144594905698,1.000001595177793,0.9999984048252657
25,1.939077110053253,0.891301646670169,1.0733588562639056,28.084184694200367,-0.6139383823942812,120.60321697951994,1.0000039803034484,0.9999960197376555,0.008291652785302348
26,1.9387596878005244,0.8921083096223299,1.0764741545878187,28.08786053488999,-0.6104750860160943,130.42418096139892,1.000000989332243,0.9999990106688184,0.007667289858623083
27,1.938357661600188,0.8931130649474681,1.0803434679082293,28.09242411545088,-0.6061540016784794,143.3909306267933,1.0000000000002107,1.0000000000002107,0.006973941766280225
28,1.937846531753306,0.8943652875430854,1.0851489912891152,28.09808970236164,-0.6007571169945332,160.73627779566394,1.0000082694256796,0.9999917307437619,0.006221370891801293
29,1.9371938749663478,0.8959269572153384,1.091116524446422,28.10512344058853,-0.5940082765430066,184.29952740962585,0.9999985695076533,1.0000014304946616,0.005425949887439616
30,1.9364116229767014,0.8977494450784078,1.0980458287665325,28.1132908075412,-0.586106058410502,214.6647228175409,1.0000000000010463,1.0000000000010463,0.004658427276147874
31,1.9362361688142191,0.8981514650388828,1.0995694033143404,28.115086900001284,-0.5843590504423128,221.7974040954989,1.0000000000002176,1.0000000000002176,0.004508619043934591
32,1.9360165834356686,0.8986513265845939,1.1014613196275587,28.11731747498495,-0.5821848915315067,230.89195733396366,0.9999999999993776,0.9999999999993776,0.004331030026086584
33,1.9357413021966021,0.8992729985430503,1.103810503766453,28.120087655701653,-0.5794778452188167,242.55828837575166,1.0000033839165223,0.9999966161109992,0.004122720384740163
34,1.9353955038022816,0.9000463954948743,1.1067272544936133,28.12352803695617,-0.5761053314379827,257.6338972387344,0.9999993024615711,1.0000006975394993,0.003881476819274381
