Index,Initial theta2,Initial omega1,Initial omega2,Period,Hamiltonian,Eig1,Eig2,Eig3,Eig4
0,1.9464921902043355,0.8570018791345604,0.9313851439884647,27.90948779386573,-0.757763757242017,0.9999996811050923,0.9999996811050923,0.9999993367499384,1.0000006632512024
1,1.9455495395139302,0.8572411171160508,0.9311524320857737,27.90949226985015,-0.7577558962008968,1.0614125624217319,0.9421407239749838,0.999999408656118,1.0000005913478514
2,1.9445896056663934,0.8574886025352197,0.930932531048635,27.90950597319983,-0.7577318414059361,1.1275792979984063,0.8868555868007605,0.9999996778593035,1.0000003221503455
3,1.9433696238050253,0.8578086770886545,0.9306775546683427,27.90953654309613,-0.7576781731453865,1.217269518854999,0.8215107537799431,0.9999991987369364,1.0000008012791068
4,1.9418195696582727,0.8582241607456024,0.9303924654529323,27.90959633110475,-0.7575731858404585,1.3409178052782207,0.7457578652898995,0.9999992041832722,1.0000007958241928
5,1.9398517696611726,0.8587655520811653,0.9300918992368926,27.909705437144627,-0.757381514842156,1.514954775248919,0.6600857110191283,0.9999976922960389,1.0000023077287092
6,1.9373580242920219,0.8594735199526484,0.9298071006519353,27.909895983524326,-0.7570465223251142,1.7661534369728422,0.566202221733845,0.999994141953069,1.000005858140752
7,1.9342078929580269,0.8604018318475158,0.9295962281663763,27.91021817835534,-0.756479358708342,2.1397343457951106,0.46734773499533344,0.99999942984957,1.0000005701506827
8,1.930575874321814,0.8615178028015699,0.929552233690783,27.910699413388887,-0.7556305540430943,2.6624883991536628,0.37558849094679964,0.9999999999993452,0.9999999999993452
9,1.9264117883474423,0.8628554372481081,0.9297543483874194,27.911391375466216,-0.7544065898303713,3.408578194889187,0.29337745617785127,0.9999999999988632,0.9999999999988632
10,1.921669486732583,0.864451973039761,0.9303002541895452,27.91235607102261,-0.752693502438837,4.494117628636592,0.2225130899173837,0.9999992888785091,1.0000007111217284
11,1.9163088249051383,0.8663474030316649,0.9313061193269335,27.913665799319254,-0.7503555947398597,6.10220348138946,0.1638752301601552,0.999999270838114,1.0000007291612336
12,1.9102965362173783,0.8685842083397021,0.9329059299045744,27.915402972075693,-0.747234075866932,8.52310876616185,0.11732808150628549,1.0000000000006686,1.0000000000006686
13,1.903605858383506,0.8712075191399234,0.9352508362966999,27.91766034778503,-0.7431448172561601,12.219208265071819,0.0818383628711755,0.999997975177637,1.0000020248269839
14,1.8962153748645536,0.8742657484149148,0.9385092955750916,27.920542360413062,-0.737874436939172,17.930824828145838,0.05576988284506847,0.9999907678253837,1.0000092322596903
15,1.888107993215508,0.8778115241085767,0.9428684271448541,27.92416818750957,-0.7311743153878404,26.850532510420948,0.03724320922163647,0.999999268875041,1.000000731126248
16,1.8798273657089568,0.8816380726345264,0.9481516121123009,27.928375936621446,-0.7233179753878618,39.86415725170445,0.025085191032794014,0.9999992685048396,1.0000007314954598
17,1.8713808111639787,0.8857558859503913,0.9543976369090238,27.93320759163925,-0.714214485413911,58.69117942213759,0.017038335399500972,0.9999995620523507,1.0000004379481082
18,1.8627774510867805,0.890176753448503,0.9616510213305816,27.93871828045332,-0.7037599318669929,85.73468650968235,0.01166389055252028,0.9999980023587172,1.0000019976455712
19,1.8540303985655853,0.8949128137741431,0.9699606167039609,27.944978695564643,-0.6918386659997449,124.34270002661496,0.008042289574526715,0.9999855892873251,1.0000144108675548
20,1.8451585092990068,0.8999755845760816,0.9793776095801021,27.952077621345378,-0.6783253564987453,179.15949840998735,0.005581618663809665,0.9999983560539906,1.0000016439460049
21,1.8366493025252277,0.9050899957545053,0.9893822156036336,27.959687040804205,-0.6639127132902851,251.94588675654495,0.003969106274610987,0.9999999999999201,0.9999999999999201
22,1.8284855003470295,0.9102505291219535,0.9999220302070632,27.96783301942447,-0.6486314967995408,346.982395481206,0.0028819905942889974,0.9999987372696169,1.000001262731826
23,1.8206558577859466,0.9154508772684531,1.010950320669778,27.976546267142243,-0.6325118675147963,469.23206687716345,0.0021311416476702603,0.9999871137418028,1.0000128863833302
24,1.8131531043479063,0.9206841403173068,1.0224241292072458,27.985859784489975,-0.6155848038669198,624.3793644409636,0.0016015904066540535,0.9999999999995748,0.9999999999995748
