Index,Initial theta2,Initial omega1,Initial omega2,Period,Hamiltonian,Eig1,Eig2,Eig3,Eig4
0,7.216208113264066e-09,0.6452284409922489,-0.8935970514004032,8.119115102046564,-2.760996646149317,0.999999999999917,0.999999999999917,0.9999999999999782,0.9999999999999782
1,-0.009165932102061526,0.6430413020285913,-0.8969439287565919,8.119134889165647,-2.760949434770242,1.0000676082215245,0.9999323963488211,1.0000000000000941,1.0000000000000941
2,-0.013094602613600913,0.6420819740574821,-0.8983222349404922,8.11915487833023,-2.7609006500189412,1.0001376239167306,0.9998623950211146,0.9999999999999394,0.9999999999999394
3,-0.017934661511870814,0.6408819143150478,-0.8999740183353999,8.119189053608087,-2.7608172467510474,1.0002573315490682,0.9997427346534105,0.9999999999999956,0.9999999999999956
4,-0.023512603644956123,0.6394738247027452,-0.901814337898804,8.119241389612899,-2.760689531684179,1.0004406650458029,0.999559529054409,0.9999999999999643,0.9999999999999643
5,-0.02994178764033424,0.6378172734537029,-0.9038515579140393,8.119318727311683,-2.7605008243885227,1.0007116088736152,0.9992888971535347,0.9999999999999691,0.9999999999999691
6,-0.03604167980929598,0.6362120701829393,-0.905701469663348,8.119408752594572,-2.760281187637307,1.001027046176804,0.9989740075648015,0.9999999999999911,0.9999999999999911
7,-0.043070906785297826,0.6343215549189435,-0.9077332521651963,8.119532347997009,-2.759979699519779,1.0014601862893067,0.9985419427458906,0.9999999999999946,0.9999999999999946
8,-0.05117105112178429,0.6320885053023149,-0.9099421841063371,8.119700789157488,-2.759568912348931,1.0020506322922422,0.9979535641950815,1.0000000000000004,1.0000000000000004
9,-0.06050428118953855,0.6294426276190269,-0.9123122076201686,8.119928895044186,-2.759012789813119,1.002850488926732,0.9971576132651215,1.0000000000000147,1.0000000000000147
10,-0.07125550446632264,0.626297379943562,-0.9148108858685928,8.120236043905601,-2.7582642733455214,1.0039279919389759,0.9960873768133489,1.0000000000000013,1.0000000000000013
11,-0.0836341980449088,0.622546145398016,-0.9173827640549181,8.120647419951426,-2.7572623186612883,1.005371996986792,0.994656707166228,0.999999999999984,0.999999999999984
12,-0.09787555203817795,0.618057768579162,-0.9199408815324044,8.12119550101794,-2.7559283994667902,1.0072973999034,0.9927554663557581,0.9999999999999745,0.9999999999999745
13,-0.11424044143510714,0.6126716003851914,-0.9223563396554126,8.12192176632845,-2.754162563746111,1.0098514692906908,0.9902446353842514,0.999999999999986,0.999999999999986
14,-0.1330136845598592,0.6061924077941965,-0.9244461654844595,8.122878553951425,-2.7518392658998017,1.0132209300950963,0.9869515821254706,0.9999999999999899,0.9999999999999899
15,-0.15450017436889674,0.5983857849670688,-0.9259602689470816,8.124130934517366,-2.748803373099527,1.017639453431293,0.9826663035008996,0.9999999999999899,0.9999999999999899
16,-0.17901895543607052,0.5889749754687685,-0.9265690176514461,8.12575841321224,-2.744866900173443,1.0233950642927836,0.9771397526633934,0.9999999999999942,0.9999999999999942
17,-0.2068963010296595,0.5776401170709151,-0.9258535830472555,8.127856271316341,-2.739807048754715,1.0308370281100674,0.9700854477777072,0.9999999999999951,0.9999999999999951
18,-0.23846020999935882,0.5640206357895718,-0.9233012043160856,8.130536466164017,-2.7333658752266885,1.0403822092602821,0.9611852174125387,1.0000000000000024,1.0000000000000024
19,-0.2740398895882545,0.5477207612426388,-0.918306238642714,8.133928234131163,-2.725251364025144,1.0525217532897881,0.9500991279984284,0.9999999999999902,0.9999999999999902
20,-0.31397367426738193,0.5283172244372154,-0.9101751192613246,8.13817876852286,-2.7151391279250814,1.067829840190757,0.9364787931205869,0.9999999999999988,0.9999999999999988
